t_vec,mach,alt,q_conv,q_net,T_recovery,T_wall:x=0.0000,T_wall:x=0.0010,T_wall:x=0.0020,T_wall:x=0.0030,T_wall:x=0.0040,T_wall:x=0.0050,T_wall:x=0.0060,T_wall:x=0.0070,T_wall:x=0.0080,T_wall:x=0.0090,T_wall:x=0.0100
0.265,0.25347965,38.18369,53673.53730005964,53667.21827695513,340.07004045518624,291.4174556392777,291.1367727286759,290.89614105261626,290.69375920295084,290.52681467417415,290.3916942864173,290.2842160627713,290.19985264478646,290.1339207201094,290.081718128371,290.03860047403134
0.27,0.2586491,39.67207,53636.997932567625,53630.61585546921,340.05864825915967,291.4314957604055,291.1505966294872,290.9093431876358,290.7059905864421,290.5377989490384,290.40123512927136,290.2921942633033,290.2062143746608,290.1386594738312,290.08485384378434,290.0401596033127
0.275,0.26382910000000004,41.21787,53599.85745180088,53593.41298664359,340.0468165699106,291.4453856020724,291.16428055407835,290.92242486833567,290.718126583782,290.5487154618222,290.4107348260398,290.3001538846934,290.2125738591283,290.143405109208,290.08799868930987,290.04172475792075
0.28,0.2690091,42.76367,53562.89801177058,53556.39181437681,340.03498488543534,291.45912747949393,291.1778276843197,290.93538800904037,290.73016807715413,290.5595638645827,290.4201919791706,290.3080927755157,290.2189286107666,290.14815525205216,290.0911508172468,290.0432949298148
0.28500000000000003,0.27419980000000005,44.367005000000006,53525.3292466823,53518.76195414542,340.0227128282273,291.4727256235504,291.19124046545073,290.9482346053256,290.7421158804064,290.5703438716834,290.4296052931865,290.3160089285772,290.225276297208,290.1529076708121,290.09430848798786,290.0448691690717
0.29,0.2793905,45.97034,53487.934722789156,53481.30696357065,340.0104407761545,291.48618201523254,291.20452180383063,290.9609664000912,290.7539708357734,290.58105522842897,290.43897357550964,290.3239004701015,290.2316147331177,290.1576602689364,290.09747006469223,290.0464465810757
0.295,0.28459185,47.63133,53449.92336502533,53443.23575023299,339.9977274335967,291.4995005743832,291.2176738848484,290.97358522694185,290.76573371774793,290.59169773502,290.44829572215804,290.33176565389545,290.2379418713411,290.16241107790114,290.10063400803057,290.0480263238095
0.3,0.2897932,49.29232,53412.08016287447,53405.33329629067,339.98501409654955,291.51268298716,291.2306993711288,290.98609267534425,290.77740533009876,290.60227121585586,290.4575707195706,290.3396028515502,290.24425579574194,290.1671582501814,290.10379887121564,290.0496076052016
0.305,0.29500525,51.01108,53373.61336926663,53366.80783853273,339.9718585895644,291.5257328991538,291.2436002178575,290.99849043398353,290.7889864097479,290.612775544144,290.46679763119477,290.3474105475642,290.25055471317614,290.1719000528875,290.10696329512217,290.05118968058946
0.31,0.3002173,52.72984,53335.309276921515,53328.445663507686,339.9587030884794,291.5386517360876,291.25637887168836,291.0107799550227,290.80047772400775,290.6232106117145,290.4759756001436,290.3551873304335,290.25683694712666,290.17663486133944,290.1101260037032,290.05277185024994
0.315,0.30544000000000004,54.506485,53296.375441719334,53289.454312026406,339.945104538032,291.55144290116044,291.2690370836417,291.02296279749885,290.81187997439326,290.63357635415133,290.48510383652496,290.36293188861254,290.2631009304389,290.181361153298,290.1132857995005,290.05435345705166
0.32,0.3106627,56.28313,53257.59941305221,53250.621328332185,339.9315059938883,291.56410758945907,291.28157710873217,291.0350402907347,290.82319389403244,290.6438727210015,290.49418162079706,290.37064300238234,290.2693451996859,290.18607750312094,290.1164415594526,290.05593388417907
0.325,0.3158961,58.117779999999996,53218.1879615598,53211.1534689439,339.9174634827168,291.5766489896057,291.29400051662697,291.0470138777806,290.834420151376,290.65409970132976,290.50320829171903,290.3783195405457,290.2755683885995,290.190782576562,290.11959223079424,290.05751255298026
0.33,0.3211295,59.95243,53178.92991916569,53171.83956154395,339.9034209782666,291.5890680919567,291.30630939208186,291.0588847780323,290.84555944773814,290.664257294238,290.5121832502984,290.3859604529774,290.28176922310007,290.195475125477,290.1227368272482,290.0590889208854
0.335,0.3263737524425244,61.84521892788928,53139.03106598653,53131.88537296877,339.8889334825478,291.6013678949545,291.3185051434311,291.0706543307505,290.85661242087923,290.67434553476505,290.52110594826735,290.39356476796394,290.2879465153588,290.20015398315485,290.1258744253005,290.0606624794476
0.34,0.331618005099,63.7380090201,53099.28165167335,53092.081149436366,339.8744459850705,291.6135492066868,291.33058970400225,291.08232365691026,290.86757974265385,290.68436446465086,290.529975892535,290.4011315853532,290.29409915942915,290.20481805953625,290.129004160759,290.0622327524504
0.34500000000000003,0.33687295509900006,65.6890140201,53058.887257121154,53051.6324593069,339.8595129156497,291.62561485690406,291.34256433835236,291.0938940028584,290.8784620224454,290.6943141585231,290.5387926341107,290.40866007446124,290.30022612587925,290.2094663370377,290.13212522538424,290.06379929413424
0.35000000000000003,0.34212790531400006,67.64002018710002,53018.6387392485,53011.33015677751,339.84457984489575,291.63756549319123,291.35443084498814,291.10536640137553,290.8892599049147,290.7041946948536,290.5475557729901,290.4161494677488,290.3063264579656,290.2140978662424,290.13523686379233,290.06536168748397
0.355,0.347393605314,69.6493751871,52977.740667722,52970.37879964429,339.829200178037,291.64940379491674,291.36619036087484,291.11674201557514,290.8999739732612,290.71400618238874,290.5562649474608,290.4235990592284,290.31239926677847,290.2187117621762,290.1383383704178,290.06691954262965
0.36,0.35265930553,71.65873135660001,52936.98526381333,52929.570607098714,339.8138205102865,291.6611302650611,291.37784456437174,291.1280217993851,290.91060484708464,290.7237487312535,290.5649198393634,290.4310081986044,290.3184437279032,290.22330720043044,290.14142908673523,290.068472495303
0.365,0.35793580553,73.7265613566,52895.576200601055,52888.10924093758,339.7979932906329,291.672747449651,291.38939447810844,291.1392068413796,290.921153085532,290.73342247959624,290.57352016372454,290.43837629012154,290.3244590770251,290.22788341384984,290.1445083985282,290.0700202054005
0.37,0.363212305746,75.7943925283,52854.306910689585,52846.7881322555,339.7821660705456,291.6842557230334,291.4008416732843,291.1502980246368,290.93161928517503,290.74302756483246,290.58206567434553,290.44570278711353,290.3304446070285,290.23243968904734,290.14757573340415,290.0715623555957
0.375,0.368499605746,77.9208075283,52812.38037019067,52804.81024640639,339.7658904575948,291.69565751251787,291.4121870704899,291.1612963708546,290.9420039829944,290.75256415045146,290.59055615372625,290.4529871912421,290.3363996640129,290.23697536346543,290.150630558343,290.0730986500516
0.38,0.373786905962,80.0472237025,52770.59098978197,52762.969993065344,339.74961484468054,291.70695307805136,291.4234321452658,291.17220269953026,290.9523077543609,290.76203239735446,290.5989914189343,290.4602290474086,290.3423236447831,290.24148982224517,290.15367237747904,290.0746288131759
0.385,0.37908500596199995,82.23234870249999,52728.14084366175,52720.469436139945,339.7328898831649,291.71814474103473,291.4345777271469,291.1830179723365,290.96253111585065,290.7714324908232,290.6073713117736,290.46742794333767,290.3482159932343,290.24598249562456,290.15670072990406,290.0761525884699
0.39,0.384383106188,84.4174748793,52685.825497216014,52678.10414046871,339.71616492217,291.72923265876966,291.44562520620184,291.19374295171025,290.9726746233191,290.7807646119341,290.61569570490457,290.47458350480747,290.35407619819136,290.250452856127,290.1597151876914,290.0776697374138
0.395,0.389692506188,86.6614398793,52642.84605520484,52635.075200936866,339.6989896185967,291.7402190583266,291.4565753303725,291.2043785454164,290.9827387745675,290.7900289646692,290.62396449222626,290.48169539553857,290.35990379012287,290.2549004162626,290.162715353929,290.07918003843946
0.4,0.39500190641800004,88.9054060584,52599.99927948649,52592.17937926272,339.6818143160454,291.7511040050706,291.46742941329387,291.21492546455477,290.9927241074849,290.7992257473971,290.6321775952172,290.4887633127063,290.3656983392915,290.25932472600334,290.16570086096226,290.08068328593316
0.405,0.40032280641800005,91.20832605840002,52556.48551017655,52548.617006057495,339.6641877917774,291.76188964195995,291.47818812978545,291.22538456840886,291.00263110255764,290.8083551801034,290.64033495350657,290.4957869871008,290.37145945276114,290.2637253707563,290.1686713686342,290.08217928932066
0.41000000000000003,0.40564370665000005,93.51124724010003,52513.10247717488,52505.185811444055,339.6465612690448,291.7725759524612,291.4888527250716,291.2357565218495,291.0124602811028,290.8174174759206,290.64843653140815,290.5027661788895,290.37718677282544,290.2681019690954,290.1716265627253,290.0836678721762
0.41500000000000004,0.41097620665000006,95.87325224010003,52469.0495566537,52461.08516242138,339.6284825306805,291.7831650042911,291.49942380856197,291.2460421405114,291.02221210761417,290.82641286847155,290.6564823086547,290.5097006780171,290.3828799742759,290.2724541709785,290.1745661533795,290.0851488714079
0.42,0.41630870688099997,98.23525842389999,52425.125626438086,52417.113937364775,339.61040379438396,291.7936567070764,291.50990256418845,291.25624204765137,291.03188708809745,290.83534158343394,290.66447228710405,290.5165903001891,290.3885387630782,290.27678165570825,290.17748987372045,290.0866221364627
0.425,0.421652756881,100.6564534239,52380.52944089034,52372.47088175843,339.59187203991706,291.80405306139824,291.5202895425296,291.26635701957633,291.04148567227134,290.8442038659896,290.6724064816152,290.52343488748505,290.3941628738725,290.2810841303669,290.180397478445,290.0880875286022
0.43,0.42699680711507115,103.07764961149611,52336.06066434215,52327.9556607746,339.57334028805195,291.8143539113294,291.5305858725516,291.27638764195825,291.05100835198135,290.8529999524201,290.68028492690866,290.53023430453703,290.39975206887055,290.2853613279828,290.1832887425968,290.0895449201928
0.435,0.43235256067260674,105.55822441724418,52290.916291486305,52282.765260492706,339.55435406642204,291.8245611971778,291.5407920522118,291.28633465560523,291.0604555632483,290.86173009764644,290.6881076685678,290.5369884393332,290.4053061355621,290.289613006159,290.1861634603093,290.09099419406283
0.44,0.437708314694,108.038801602,52245.897883162404,52237.701242864365,339.5353678388538,291.8346747017479,291.5509091611239,291.29619861230515,291.06982778478454,290.8703945468432,290.6958747700351,290.54369719956884,290.410824885809,290.29383894542286,290.1890214437206,290.0924352428696
0.445,0.443075664694,110.578851602,52200.20198617088,52191.96014631007,339.5159264217143,291.84469631211215,291.56093764911884,291.30598022080545,291.0791254399179,290.87899356306605,290.70358630372203,290.5503605136189,290.4163081537352,290.29803894802745,290.19186252185006,290.0938679685287
0.45,0.448443015158,113.118903984,52154.63075862513,52146.344130287085,339.49648499920715,291.854625758678,291.5708785514658,291.315680001973,291.0883489951716,290.8875273988874,290.71124235812687,290.55697832704203,290.4217557949955,290.3022128364649,290.1946865396389,290.0952922816495
0.455,0.453821965158,115.718503984,52108.380552407645,52100.0495385099,339.476587815796,291.8644648801352,291.58073227550506,291.3252986354664,291.0974988619796,290.895996324095,290.71884302904255,290.5635506037025,290.4271676848292,290.3063604524219,290.1974933569457,290.0967081010294
0.46,0.459200915626,118.318106372,52062.253841462036,52053.87884647274,339.4566906275796,291.8742133601395,291.590499816607,291.334836614373,291.106575495465,290.9044005973113,290.7263884267814,290.57007732241107,290.43254371748424,290.31048165543837,290.2002828476999,290.09811535315015
0.465,0.464591565626,120.977406372,52015.44577954751,52007.02719995814,339.4363365316485,291.88387299364757,291.60018154403105,291.34429459204216,291.1155792960312,290.9127404937919,290.73387866745736,290.57655847817966,290.4378838044161,290.31457632200033,290.20305489900306,290.0995139717301
0.47000000000000003,0.46998221609400004,123.636708766,51968.76015237193,51960.298386420356,339.4159824314901,291.8934434200571,291.6097784171788,291.35367303646245,291.12451070819196,290.9210162770593,290.74131388031384,290.58299407897925,290.4431878738504,290.31864434432777,290.20580941038276,290.10090389727503
0.47500000000000003,0.47538456609400004,126.35585876600003,51921.390925014835,51912.88636313115,339.39517027683894,291.90292639563944,291.61929077023154,291.36297257713386,291.1333701220933,290.92922822675894,290.74869419908373,290.58938414711406,290.44845586910964,290.32268562959035,290.2085462929882,290.1022850766816
0.48,0.480786916562,129.07501116400002,51874.1431747099,51865.596209246985,339.37435811856926,291.91232151989544,291.6287195301435,291.3721936590112,291.1421579723557,290.9373766103136,290.7560197694021,290.5957287160877,290.4536877482991,290.32670009880985,290.21126546893345,290.1036574628369
0.485,0.486200966562,131.85411116400002,51826.21035957001,51817.621375223964,339.35308714174204,291.9216305144405,291.63806499932645,291.38133688984703,291.1508746394573,290.9454617108196,290.7632907402369,290.6020278320823,290.4588834827485,290.3306876861845,290.21396687057705,290.1050210142679
0.49,0.491615017034,134.63321357,51778.39815531026,51769.76753885321,339.33181616188955,291.9308529440684,291.647328075428,291.39040269355894,291.1595205487095,290.95348379868994,290.77050727137424,290.60828155092133,290.46404305680716,290.3346483380937,290.21665043994466,290.10637569478394
0.495,0.497040867034,137.47246357,51729.89818316938,51721.226313854146,339.3100848340873,291.9399904987888,291.6565090325436,291.39939165805606,291.1680960714786,290.9614431596182,290.7776695249004,290.61448993964194,290.4691664663887,290.3385820125197,290.2193161280834,290.10772147316715
0.5,0.502466717502,140.311715976,51681.518044715376,51672.80530402228,339.2883535039307,291.94904270912883,291.6656087417936,291.408304188192,291.1766016243013,290.9693400662047,290.7847776727586,290.62065307353924,290.474253718863,290.3424886781432,290.2219638945555,290.1090583228532
0.505,0.507904267502,143.211115976,51632.450215157165,51623.69697716696,339.26616182718266,291.95801123748333,291.6746274506509,291.4171408537875,291.18503757000155,290.9771748059878,290.79183188827585,290.62677103782227,290.479304831691,290.34636831385137,290.22459370685885,290.11038622165813
0.51,0.513341817972,146.110518392,51583.50151353181,51574.70815466487,339.2439701486887,291.96689558887255,291.68356600621644,291.425902041957,291.1934043168641,290.9849476530703,290.79883235378543,290.6328439247308,290.48431983240346,290.35022090791443,290.2272055399839,290.11170515149365
0.515,0.5187911179720001,149.070318392,51533.8619349189,51525.02882431143,339.2213162115989,291.9756973990807,291.6924246335979,291.4345883058889,291.2017022195529,290.99265889619403,290.80577925219905,290.63887183526623,290.4892987573146,290.35404645756984,290.22979937589355,290.1130150981257
0.52,0.524240418444,152.03012081,51484.3408578387,51475.468367100344,339.1986622734498,291.9844161428569,291.70120415804445,291.44320001701095,291.2099316785004,291.0003088103263,290.81267277468453,290.64485487637455,290.4942416515783,290.35784496827057,290.2323752031354,290.1143160509205
0.525,0.529701518444,155.05037081,51434.1284835745,51425.21697712588,339.17554569544853,291.9930534339106,291.70990478203396,291.451737713401,291.2180930408231,291.0078976848156,290.8195131122639,290.6507931627436,290.49914856797335,290.36161645333755,290.23493301637467,290.11560800263214
0.53,0.5351626189140001,158.070623234,51384.03404607232,51375.0838909034,339.152429117059,292.0016087251509,291.7185273109726,291.4602017513912,291.22618669960957,291.01542579501137,290.82630046354996,290.65668681404003,290.5040195670277,290.3653609332718,290.23747281605597,290.1168909491753
0.535,0.540635468914,161.151473234,51333.24663027118,51324.2581862754,339.1288487522371,292.01008360883793,291.7270719284447,291.468592655001,291.2342129946237,291.0228934304153,290.83303502639285,290.66253595676716,290.50885471586577,290.36907843546715,290.23999460798296,290.11816488943816
0.54,0.546108319384,164.23232566200002,51282.57665001603,51273.550279756935,339.1052683877292,292.0184775150065,291.7355394217494,291.47691076714983,291.24217231187777,291.03030086624335,290.839717005651,290.66834072155916,290.5136540883938,290.37276899357875,290.24249840302446,290.1194298250797
0.545,0.551592919384,167.37387566200002,51231.2127537557,51222.148812780935,339.08122347291976,292.0267920171267,291.74392995633895,291.48515659901096,291.2500649842684,291.03764839166917,290.84634660484824,290.6741012450891,290.518417764205,290.3764326472898,290.2449842167352,290.12068576036506
0.55,0.557077519858,170.515428098,51179.96584766974,51170.864694282514,339.0571785591116,292.03502652576844,291.7522443029779,291.49333048089704,291.2578913911342,291.04493628139505,290.85292403399694,290.6798176674025,290.52314582881894,290.38006944173054,290.24745206910126,290.1219327019839
0.555,0.562573969858,173.717878098,51128.02282486503,51118.88481042739,339.0326675658134,292.04318259696606,291.76048261092785,291.50143291206666,291.2656518587763,291.0521648239111,290.8594495012882,290.6854901338745,290.52783837263445,290.38367942729326,290.2499019841982,290.1231706589062
0.56,0.568070420334,176.920330536,51076.19640408299,51067.02188280341,339.00815657426665,292.0512596206558,291.76864563580915,291.5094642112778,291.2733467601425,291.05933429304235,290.8659232209475,290.69111879258605,290.5324954912173,290.3872626590953,290.25233398997096,290.1243996422197
0.5650000000000001,0.5735787703340001,180.18373053600004,51023.673734042866,51014.46305325246,338.9831791221034,292.0592591378793,291.7767335110833,291.51742486677784,291.28097641526375,291.0664449762556,290.87234540494114,290.69670379632237,290.53711728429806,290.39081919683633,290.25474811792503,290.1256196650036
0.5700000000000001,0.5790871208082081,183.4471329813299,50971.267323275686,50962.02083321639,338.95820167241607,292.06718052382985,291.78474697850214,291.525315186297,291.28854119099225,291.07349714619784,290.87871627086827,290.70224529998325,290.5417038561027,290.39434910430145,290.25714440293723,290.12683074218256
0.5750000000000001,0.5846073260102601,186.77166622666232,50918.162818493256,50908.88086259305,338.93275636122513,292.0750253046737,291.79268615833735,291.53313564777676,291.2960414012585,291.08049108903145,290.8850360336871,290.70774346261913,290.546255314389,290.39785244925633,290.25952288297566,290.1280328904166
0.58,0.5901275319259999,190.09620314499998,50865.17426435885,50855.85718903301,338.90731104391097,292.08279283820633,291.8005517795645,291.5408865490976,291.3034774070179,291.0874270759267,290.89130491363534,290.7131984448734,290.55077177081523,290.4013293029854,290.2618835989386,290.1292261279699
0.585,0.5956596319259999,193.48195314499998,50811.487177220646,50802.1353221239,338.88139723694036,292.09048463796626,291.80834394909414,291.54856835870544,291.3108495164654,291.094305391464,290.89752312796116,290.7186104110513,290.5552533400119,290.40477974022036,290.2642265944,290.1304104746151
0.59,0.60119173264,196.867706826,50757.91578980465,50748.52949763639,338.8554834245983,292.09810004859884,291.8160633841279,291.5561813649489,291.31815808495674,291.10112630513436,290.9036908988793,290.7239795265861,290.55970013998376,290.40820383870994,290.2665519154729,290.1315859515152
0.595,0.60673573264,200.31480682599997,50703.64481033633,50694.22441708737,338.82910010447654,292.10564057135633,291.8237101801013,291.5637260273253,291.32540341508314,291.10789009974775,290.9098084453236,290.7293059601393,290.56411229121113,290.41160167917815,290.268859610578,290.1327525811405
0.6,0.6122797333569999,203.76191051599994,50649.489322103764,50640.03516686942,338.8027167797438,292.1131055372076,291.8312850433329,291.5712026255172,291.33258585676515,291.1145970428946,290.9158759909235,290.7345898810941,290.5684899170823,290.4149733449215,290.27114973032866,290.1339103871623
0.605,0.617835683357,207.27051051599994,50594.63301807635,50585.14543328943,338.77586280091447,292.12049643645076,291.83878805817636,291.57861161070576,291.3397057072637,291.1212474154087,290.9218937557583,290.7398314616818,290.57283314302293,290.4183189217937,290.27342232731985,290.13505939438096
0.61,0.623391634071,210.77911421199997,50539.89203740632,50530.37135866145,338.749008818274,292.1278125869581,291.846219920867,291.58595325433333,291.3467633112961,291.1278414828239,290.927861964362,290.74503087449335,290.5771420969555,290.4216384978274,290.2756774560325,290.13619962863027
0.615,0.6289594840709999,214.34931421199997,50484.449734914364,50474.896291184945,338.72168341792,292.13505546915354,291.8535807052711,291.5932279997531,291.3537589609579,291.13437952385345,290.9337808374917,290.7501882946307,290.58141690845196,290.42493216324294,290.2779151726404,290.137331116715
0.62,0.6345273347849999,217.91951791699995,50429.122623827265,50419.53674729543,338.6943580145479,292.14222439012497,291.86087109826644,291.60043611058046,291.360692995933,291.14086180182557,290.93965060015006,290.7553038972389,290.58565770921655,290.42820001009164,290.28013553493184,290.13845388632507
0.625,0.640107084785,221.55146791699997,50373.09307522543,50363.475091491884,338.6665600472156,292.1493208207775,291.8680911643974,291.60757802277755,291.3675657032953,291.1472885931949,290.9454714733595,290.76037785967776,290.5898646322611,290.43144213228527,290.2823386021325,290.13956796598166
0.63,0.645686835505,225.18342163099996,50317.17862324482,50307.52886116917,338.63876207767504,292.15634405671506,291.8752415818184,291.61465399272004,291.37437741784305,291.1536601589486,290.9512436822047,290.76541035907064,290.5940378124087,290.4346586252591,290.2845244348423,290.14067338495954
0.635,0.6512785855050001,228.877271631,50260.56067111827,50250.87945301359,338.6104903979638,292.1632955604217,291.88232240590963,291.62166444943085,291.38112842183006,291.1599767731581,290.95696744760824,290.7704015744948,290.59817738548776,290.43784958601964,290.2866930948729,290.1417701732412
0.64,0.656870336222,232.57112535100003,50204.057755920265,50194.34540740514,338.58221871689386,292.1701746168236,291.88933430668584,291.6286096423099,291.38781904534426,291.1662386943746,290.9626429943941,290.7753516845431,290.6022834888546,290.4410151128253,290.2888446451974,290.14285836144643
0.645,0.6624740362220001,236.32697535100004,50146.85098848386,50137.10782866221,338.553472562141,292.17698268067613,291.89627733091334,291.63548999378463,291.39444956593235,291.1724461941993,290.9682705430706,290.78026086953224,290.6063562606037,290.44415530525055,290.2909791498011,290.14393798079345
0.65,0.6680777369390001,240.08282907700007,50089.75922946374,50079.98558078243,338.5247264068954,292.1837190282668,291.90315214099496,291.6423057466144,291.4010203090952,291.17859952865064,290.97385031790856,290.78512930907806,290.61039584010746,290.44727026388136,290.2930966736432,290.14500906303505
0.655,0.673693386939,243.90077907700007,50031.963312855565,50022.15949127823,338.49550501448886,292.1903851067357,291.90995877606616,291.64905731695967,291.4075315477928,291.18469896677135,290.97938253872377,290.78995718431906,290.6144023672411,290.4503600903942,290.2951972825185,290.14607164042576
0.66,0.6793090376590001,247.71873281200004,49974.282406676124,49964.44873154481,338.46628362244894,292.19698018417756,291.916697891375,291.65574494142214,291.4139836030596,291.1907447619653,290.98486742897336,290.7947446755012,290.6183759829376,290.45342488726544,290.2972810430297,290.1471257456638
0.665,0.6849366876590001,251.59893281200004,49915.89642607103,49906.033210274225,338.43658584714416,292.2035057005332,291.923369518888,291.662369030244,291.4203767434444,291.19673718064314,290.9903052075361,290.7994919642159,290.6223168284255,290.45646475786293,290.2993480224594,290.14817141186387
0.67,0.6905643383853839,255.47913655836564,49857.62548983886,49847.73304968303,338.40688807306407,292.20996091480964,291.9299743071056,291.66892981419744,291.4267112856644,291.2026764735477,290.9956960968268,290.8041992309931,290.62622504579707,290.4594798061672,290.30139828875184,290.14920867250413
0.675,0.6962040947829479,259.4217759847599,49798.648093196774,49788.72673856055,338.37671246791433,292.21634726063286,291.93651228075584,291.6754276979,291.4329874940009,291.20856290441554,291.00104031458096,290.80886665755247,290.630100777257,290.46247013687537,290.3034319103933,290.15023756140374
0.68,0.70184385214,263.364420408,49739.785790832466,49729.83583505427,338.3465368553818,292.22266398744154,291.94298408197636,291.6818629064106,291.439205680985,291.2143967212938,291.0063380819806,290.813494424406,290.63394416570276,290.46543585513183,290.3054489564028,290.15125811267444
0.685,0.7074956021400001,267.369520408,49680.21791539682,49670.239665409325,338.31588326144515,292.2289125233674,291.9493897282503,291.68823583893663,291.4453661066994,291.22017818521397,291.01158961544274,290.81808271312025,290.6377553539842,290.4683770666431,290.30744949621993,290.15227036070274
0.6900000000000001,0.713147353104,271.374625416,49620.765223021364,49610.75898923535,338.2852296610185,292.2350921134816,291.95572985570806,291.69454671491167,291.4514690795738,291.2259075414811,291.0167951347548,290.8226317039274,290.6415344854941,290.4712938774179,290.3094335997031,290.15327434010504
0.6950000000000001,0.718811153104,275.442325416,49560.60631671796,49550.57240316556,338.25409701413525,292.241204179332,291.9620044765232,291.7007959283119,291.4575148555327,291.23158504838045,291.0219548548588,290.82714157799694,290.6452817034373,290.47418639389105,290.31140133702434,290.1542700857138
0.7000000000000001,0.724474954072,279.510030444,49500.56271170478,49490.50142592945,338.2229643616045,292.24724795833765,291.9682142211036,291.706983693683,291.4635037389646,291.23721094842244,291.0270689940002,290.83161251505146,290.64899715143093,290.4770547226722,290.31335277867424,290.1552576325364
0.705,0.730150854072,283.64058044399997,49439.8108516183,49429.72249480675,338.1913507513827,292.25322486662935,291.9743590955225,291.7131104001175,291.46943598189085,291.24278549709976,291.03213776550336,290.83604469564796,290.6526809727808,290.4798989706778,290.3152879953629,290.1562370157446
0.71,0.735826755036,287.771135472,49379.17444432153,49369.059321216235,338.15973713652795,292.2591341315102,291.98043972474335,291.71917625719584,291.4753118848417,291.2483089341523,291.0371613859373,290.8404382987958,290.6563333110902,290.4827192448875,290.317207058031,290.1572082706365
0.715,0.741514705036,291.964535472,49317.83105862049,49307.689467622586,338.1276425660341,292.26497716513944,291.9864561079478,291.725181649262,291.4811316959735,291.2537815123046,291.0421400669047,290.84479350424755,290.6599543095421,290.4855156524826,290.319110037756,290.1581714326293
0.72,0.747202656004,296.15794051200004,49256.60329567598,49246.43553875303,338.09554799184525,292.2707531921662,291.9924088649552,291.7311267807132,291.4868957120253,291.25920346851103,291.04707402320855,290.84911049012703,290.66354411151565,290.48828830060927,290.3209970057685,290.1591265372239
0.725,0.752902706004,300.414340512,49194.66790810512,49184.474280907125,338.06297131615594,292.27646361894887,291.9982979906493,291.73701203120413,291.49260417722866,291.26457505271526,291.0519634646373,290.85338943522567,290.66710285987614,290.49103729652313,290.3228680333633,290.16007362000033
0.73,0.758602756976,304.670745568,49132.84834140805,49122.62914318172,338.03039463769625,292.2821076631678,292.0041240998976,291.7428376008417,291.4982573845289,291.2698964990296,291.0568086041406,290.8576305166335,290.67063069759814,290.49376274735863,290.32472319192,290.16101271658505
0.735,0.7643149569759999,308.990345568,49070.3198976212,49060.07542131373,337.99733432926604,292.28768672665376,292.009887182164,291.74860386493333,291.50385557452114,291.27516805456844,291.06160964959525,290.8618339120427,290.674127767061,290.4964647602797,290.32656255281887,290.1619438626483
0.74,0.7700271579519999,313.309950628,49007.90750167655,48997.63804386607,337.96427401910046,292.2932000192536,292.0155878475746,291.7543110191138,291.5093990365473,291.28038995065305,291.06636681200274,290.8659997973753,290.6775942106776,290.49914344225414,290.3283861874656,290.16286709387396
0.745,0.775751557952,317.69280062800004,48944.786974795745,48934.49282577528,337.9307296984737,292.2986489390897,292.0212260798775,291.75995943442535,291.5148880075796,291.2855624316173,291.0710802972702,290.87012834909547,290.68103017019274,290.50179890020934,290.3301941672107,290.16378244595904
0.75,0.781475958928,322.0756557,48881.7827426447,48871.46419635206,337.89718537710144,292.30403269268044,292.02680248467647,291.7655493019586,291.5203227734062,291.29068572599095,291.0757503144056,290.87421974184605,290.6844357873173,290.5044312408105,290.33198656337834,290.1646899545856
0.755,0.787212558928,326.52190570000005,48818.06986293565,48807.72720704285,337.86315589952,292.3093526733759,292.03231704160186,291.7710809885608,291.5257035673668,291.2957600753287,291.08037706729357,290.8782741507646,290.68781120303254,290.5070405706209,290.33376344718863,290.1655896554218
0.76,0.792949159896,330.96816078800003,48754.47355099644,48744.10707684682,337.8291264221702,292.31460808157027,292.0377703518871,291.7765546813486,291.5310306717175,291.3007857053479,291.08496076289856,290.88229174912163,290.6911565582295,290.50962699588456,290.3355248897898,290.1664815840958
0.765,0.7986978598960001,335.478010788,48690.167470168715,48679.77746285516,337.7946102602575,292.31980030672685,292.0431623903237,291.78197074321105,291.53630431636174,291.3057628548078,291.0895016030281,290.8862727106415,290.6944719930166,290.51219062269047,290.3372709621834,290.1673657761983
0.77,0.8044465608760001,339.987865876,48625.97825763996,48615.56500595767,337.7600940996947,292.3249285421425,292.04849375393877,291.78732935718256,291.5415247801604,291.31069174665697,291.0939997925508,290.8902172071387,290.69775764736283,290.51473155675916,290.33900173525956,290.16824226725817
0.775,0.8102075108760001,344.56131587600004,48561.08079149791,48550.64457800376,337.72509125683115,292.32999417411986,292.0537644123625,291.79263088226435,291.54669228960074,291.315572616902,291.0984555311667,290.894125410845,290.70101366040797,290.51724990361015,290.3407172797251,290.16911109274616
