t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0000,T_wall:y=0.0011,T_wall:y=0.0022,T_wall:y=0.0033,T_wall:y=0.0044,T_wall:y=0.0056,T_wall:y=0.0067,T_wall:y=0.0078,T_wall:y=0.0089,T_wall:y=0.0100
24.830000000000002,2.7390932018,21362.980420512,217.9414270019706,23469.66532495408,810669.2292955146,0,2863.77974329672,33.01980283169773,-1234.7609546778049,1629.018788618915,255.68775780154255,501.0773651422771,544.9682730483673,544.9703726888952,414.3482057377393,413.7129836797582,412.6174015072182,411.1706602455428,409.5147525456201,407.8088018299967,406.2127861491551,404.87267759344047,403.9082691897099,403.40420467269104
24.835,2.7387576518,21367.037308512,217.94545675654282,23449.09853462298,810038.0503749165,0,2860.9477977878005,33.006541597638495,-1234.6417224616023,1626.3060753261982,255.68824598187408,501.01776040883493,544.8982287583907,544.9000427758955,414.3395548378371,413.7053860115176,412.61160606540085,411.1672082149376,409.51392664819974,407.81061617032697,406.21700957637137,404.87887805482376,403.91586659013024,403.41252362746377
24.84,2.7384221018,21371.094196512,217.94948650598874,23428.54935634209,809407.3612946727,0,2858.1198631957177,32.99328520501704,-1234.522681784062,1623.5971814116558,255.68871768209704,500.9582379013432,544.8281913086787,544.8298119336229,414.3309182684045,413.69780070449923,412.605819555162,411.16376085030515,409.5131009835576,407.81242669580115,406.22122587309764,404.88506894246206,403.9234528441706,403.42083067388387
24.845,2.7380865518,21375.151084512,217.9535162503083,23408.01777521437,808777.1616724868,0,2855.3024646810404,32.98003264062856,-1234.4038322462015,1620.8986324348389,255.6891292650963,500.8989982075167,544.7581606997815,544.7599223193798,414.32229600123827,413.69022773460114,412.60004196270506,411.1603181488796,409.51227555805684,407.8142334185,406.22543505373136,404.89125027072384,403.93102796520986,403.42912582452675
24.85,2.7377510018,21379.207972512002,217.95754598950157,23387.5037763555,808147.451126371,0,2852.48448980021,32.966785622552464,-1234.2851735448019,1618.1993162554083,255.6895549142324,500.83970005867275,544.688136932249,544.6899619502942,414.31368801554424,413.68266707782374,412.59427327424555,411.15688010786374,409.51145037800444,407.81603635044814,406.22963713263135,404.8974220539618,403.9385919666302,403.43740909198107
24.855,2.7374154518,21383.264860512,217.96157572356847,23367.007344893693,807518.2292746382,0,2849.6661303205246,32.95354411954703,-1234.1667052147723,1615.4994251057524,255.6899933792004,500.78034926064504,544.6181200066316,544.6199378332287,414.30509427797415,413.67511871038886,412.58851347601166,411.1534467244293,409.51062544965134,407.8178355036144,406.2338321241178,404.9035843065126,403.94614486181655,403.44568048884855
24.86,2.7370799018,21387.321748512,217.9656054525091,23346.528465969684,806889.4957359023,0,2846.8475719927583,32.940308101249194,-1234.0484267960164,1612.7991451967418,255.69044344633556,500.7209514439526,544.5481099234792,544.5498567636553,414.29651475555386,413.66758260852555,412.5827625542471,411.15001799571706,409.50980077919303,407.81963088991193,406.23802004247233,404.909737042697,403.9536866641566,403.4539400277439
24.865000000000002,2.7367443518,21391.378636512003,217.96963517632344,23326.06712473657,806261.2501290722,0,2844.0289943611297,32.927077538205886,-1233.9303378332681,1610.0986565278615,255.69090394001975,500.66151205757694,544.478106683342,544.4797253181328,414.2879494156707,413.6600587484763,412.57702049521004,411.1465939188377,409.50897637277,407.8214225211987,406.2422009019382,404.9158802768197,403.96121738704073,403.4621877212946
24.87,2.7364088018,21395.435524512002,217.9736648950115,23305.623306360278,805633.4920733692,0,2841.210570639064,32.91385240189574,-1233.8124378759212,1607.3981327631427,255.69137372365114,500.60203636474955,544.4081102867705,544.4095498492125,414.2793982260606,413.65254710650265,412.57128728517256,411.1431744908716,409.50815223646805,407.8232104092777,406.24637471672025,404.9220140231693,403.9687370438619,403.47042358214065
24.875,2.7360732518,21399.492412512,217.97769460857324,23285.196996018916,805006.2211883038,0,2838.3932485427817,32.90063254345815,-1233.6947264778676,1604.6985220649142,255.69184645970228,500.5425534936457,544.3381207343143,544.3393655217034,414.27086115479557,413.6450476588908,412.5655629104199,411.13975970886946,409.5073283763187,407.82499456589716,406.2505415009851,404.92813829601823,403.97624564801527,403.47864762293455
24.88,2.7357377018,21403.549300512,217.98172431700877,23264.78817890321,804379.4370936913,0,2835.583665979181,32.887416929607745,-1233.5772032086693,1602.006462770512,255.69227757908783,500.4832679586265,544.2681380265241,544.2694192465686,414.26233817114985,413.6375603819563,412.55984735724985,411.1363495698525,409.50650479829955,407.8267750027509,406.25470126886114,404.9342531096227,403.98374321289833,403.48685985634097
24.885,2.7354021518,21407.606188512003,217.985754020318,23244.396840216214,803753.1394096421,0,2832.7491502184535,32.874210636062564,-1233.4598677358763,1599.2892824825772,255.69288656822212,500.423172801511,544.1981621639494,544.1984953119709,414.25382925198204,413.63008525206317,412.55414061197257,411.13294407081275,409.50568150833476,407.82855173147846,406.2588540344388,404.94035847822266,403.9912297519106,403.49506029503675
24.89,2.7350666018,21411.663076512003,217.989783718501,23224.022965173976,803127.3277565845,0,2829.940867475337,32.86100570914164,-1233.3427192529653,1596.598148222372,255.69332971234394,500.3638449065278,544.1281931471407,544.1284975081296,414.24533433738617,413.62262224574795,412.5484426609103,411.1295432087134,409.50485851229547,407.8303247636657,406.26299981177044,404.9464544160417,403.9987052784536,403.50324895171065
24.895,2.7347310518000003,21415.719964512,217.99381341155777,23203.666539004113,802502.0017552149,0,2827.126379628934,32.84780718861275,-1233.2257577038433,1593.9006219250907,255.69382496157215,500.30428445368034,544.0582309766482,544.0582187378652,414.23685342562055,413.61517133910706,412.5427534903994,411.1261469804891,409.50403581600006,407.8320941108448,406.26713861487053,404.952540937287,404.0061698059306,403.5114258390631
24.900000000000002,2.7343955018,21419.776852512005,217.9978430994883,23183.327546947534,801877.1610265592,0,2824.402719489851,32.83459996989471,-1233.1089825571205,1591.2937369327303,255.69371894580956,500.2474859061115,543.9882756530218,543.9912743637881,414.22838647808493,413.60773250877173,412.5370730867821,411.1227553830461,409.50321342521454,407.83385978449456,406.2712704577158,404.9586180561493,404.01362334774655,403.5195909698063
24.905,2.7340619384,21423.8250098208,218.00186411015432,23163.071114269307,801254.5188981827,0,2821.488593470347,32.82146997504367,-1232.9924109957067,1588.4961824746404,255.6950294965382,500.18465713268824,543.9187791692647,543.9170362249965,414.21993356559295,413.6003057312821,412.5314014364147,411.1193684132626,409.50239134565305,407.83562179604075,406.27539535424523,404.9646857868029,404.0210659173079,403.52774435666373
24.91,2.7337285384,21427.8724490208,218.00588440242427,23142.83733264402,800632.4995668328,0,2818.7455780761743,32.808322206740016,-1232.8760248378198,1585.8695532383545,255.69520765712682,500.12706062910365,543.8493266145608,543.8491140551582,414.2114944409277,413.5928909848962,412.52573852566525,411.11598606798884,409.5015695829782,407.8373801568564,406.27951331836033,404.9707441434054,404.0284975280226,403.5358860123702
24.915,2.7333951384,21431.9198882208,218.0099046895919,23122.620825250295,800010.9615977379,0,2816.0699123787076,32.79516933288297,-1232.7598248153433,1583.3100875633643,255.69494111422918,500.07150567625524,543.7798808088005,543.7836566656696,414.2030692673876,413.58548824428465,412.5200843409409,411.1126083440477,409.50074814280134,407.8391348782619,406.283624363925,404.9767931400979,404.0359181932998,403.5440159496717
24.92,2.7330617384,21435.967327420803,218.01392497165722,23102.42157751999,799389.9046162687,0,2813.2656338180186,32.78204189544176,-1232.6438114553357,1580.621822362683,255.6955523735118,500.0119370361781,543.7104417525255,543.713353048955,414.1946580884261,413.5780974874249,412.514438868627,411.1092352382351,409.499927030683,407.84088597152555,406.28772850476577,404.98283279100497,404.0433279265497,403.55213418132496
24.925,2.7327283384,21440.014766620803,218.01794524862018,23082.23957489698,798769.3282480846,0,2810.3963390486515,32.768929999216134,-1232.5279824284946,1577.8683566201569,255.69661352051116,499.9503164676579,543.6410094462778,543.6405717110637,414.1862607259575,413.5707186935137,412.5088020951419,411.1058667473198,409.49910625213334,407.8426334478636,406.29182575467183,404.9888631102342,404.05072674118367,403.56024072009774
24.93,2.7323949384,21444.062205820803,218.02196552048085,23062.07480283762,798149.232119147,0,2807.684250615575,32.755798971998075,-1232.412336362013,1575.2719142535618,255.69662257941886,499.8935164049967,543.5715838905994,543.5736104997517,414.1778770760407,413.56335183927126,412.50317400695565,411.102502868044,409.4982858126123,407.84437731844054,406.29591612739523,404.9948841118766,404.0581146506139,403.56833557876826
24.935000000000002,2.7320615384,21448.109645020802,218.02598578723916,23041.927246810556,797529.6158557156,0,2804.9409694302744,32.74267819670513,-1232.2968751234876,1572.6440943067869,255.69685237641045,499.83571188238386,543.5021650860316,543.5054363297714,414.1695072860679,413.5559969002475,412.4975545905469,411.0991435971242,409.4974657175302,407.8461175943695,406.29999963665085,405.0008958100064,404.06549166825323,403.5764187701252
24.94,2.7317281384,21452.157084220802,218.03000604889522,23021.796892296017,796910.4790843208,0,2802.123164742795,32.72957444742398,-1232.1815978113818,1569.941566931413,255.6975968510125,499.7755600321509,543.4327530331168,543.4344277314897,414.161151288644,413.5486538550088,412.4919438323829,411.09578893125155,409.4966459722479,407.8478542867124,406.3040762961166,405.00689821868093,404.0728578075152,403.58449030696767
24.945,2.7313947384,21456.2045234208,218.03402630544898,23001.683724787443,796291.8214318233,0,2799.2963608193286,32.71647749820233,-1232.066502905879,1567.2298579134497,255.69841302870296,499.7150875166544,543.3633477323966,543.3630317255117,414.15280896838647,413.5413226814932,412.48634171896924,411.09243886709146,409.4958265820774,407.8495874064802,406.3081461194334,405.01289135194065,404.08021308181384,403.5925502021048
24.95,2.7310613384,21460.2519626208,218.03804655690044,22981.587729789597,795673.6425253465,0,2796.6162918061727,32.70336299857996,-1231.9515898575594,1564.6647019486134,255.69824481883592,499.65911961836593,543.2939491844128,543.2970746670632,414.1444802851693,413.5340033562403,412.4807482368378,411.08909340128434,409.49500755228195,407.8513169646334,406.31220912020547,405.01887522380906,404.08755750456345,403.6005984683558
24.955000000000002,2.7307279384,21464.2994018208,218.04206680324967,22961.508892819587,795055.9419923144,0,2793.7497269918026,32.69028304239102,-1231.8368603787637,1561.912866613039,255.69935178073933,499.59733202649534,543.2245573897075,543.2240903359932,414.1361653743432,413.5266958556793,412.4751633725224,411.08575253044614,409.4941888880765,407.8530429720818,406.31626531200027,405.0248498482927,404.09489108917865,403.6086351185496
24.96,2.7303945383999997,21468.3468410208,218.0460870444966,22941.44719940721,794438.719460461,0,2790.987937478533,32.67719208461761,-1231.7223113163368,1559.265626162196,255.69975837687363,499.5387502856704,543.1551723488221,543.1549767789325,414.1278639937495,413.51940015902903,412.4695871125564,411.0824162511683,409.4933705946282,407.85476543968537,406.3203147083487,405.0308152393811,404.10221384907413,403.6166601655249
24.965,2.7300611384,21472.3942802208,218.0501072806413,22921.402635093895,793821.9745577953,0,2788.2799840713756,32.66409807634718,-1231.6079437877627,1556.672040283613,255.6998093177583,499.48179800750165,543.085794062299,543.0878306160246,414.11957623256666,413.5121162419756,412.46401944351845,411.0790845600178,409.49255267705644,407.856484378254,406.324357322745,405.0367714110468,404.10952579766456,403.62467362212976
24.97,2.7297277384,21476.4417194208,218.05412751168376,22901.37518543321,793205.7069126191,0,2785.519553092248,32.65101765732622,-1231.493758147703,1554.025794944545,255.7002269340815,499.42317761350705,543.0164225306797,543.0186700369501,414.11130212079223,413.50484408225776,412.4584603519724,411.07575745353796,409.4917351404335,407.858199798548,406.3283931686472,405.04271837724514,404.11682694836446,403.63267550122174
24.975,2.7293943383999997,21480.489158620803,218.058147737624,22881.364835991048,792589.9161535332,0,2782.665332536832,32.637957311504735,-1231.3797531985658,1551.2855793382662,255.7012932025519,499.3616043504995,542.9470577545062,542.9459436139853,414.1030415679581,413.49758365862255,412.4529098245011,411.0724349282481,409.49091798978475,407.8599117112784,406.33242225947686,405.0486561519144,404.1241173145881,403.64066581566755
24.98,2.7290609384,21484.536597820803,218.06216795846203,22861.371572345575,791974.6019094348,0,2779.948696653413,32.62488078231891,-1231.2659271590126,1548.6827694944006,255.70143359738424,499.3042612621243,542.8776997343202,542.8783250239688,414.09479443826365,413.4903349488039,412.4473678477219,411.06911698064397,409.490101230089,407.86162012710713,406.33644460861933,405.0545847489755,404.1313969097493,403.64864457834284
24.985,2.7287275384,21488.5840370208,218.0661881741978,22841.395380086564,791359.7638094976,0,2777.257305027342,32.611805659178884,-1231.1522816258914,1546.1050234014508,255.70141183970915,499.24766276246544,542.8083484706635,542.811605402893,414.08656085808013,413.48309792880855,412.44183440826885,411.0658036071983,409.4892848662789,407.8633250566472,406.34046022942397,405.06050418233247,404.1386657472615,403.65661180213226
24.990000000000002,2.7283941383999997,21492.631476220802,218.0702083848314,22821.436244816403,790745.4014832027,0,2774.4389448731663,32.598755820196175,-1231.0388165355541,1543.4001283376122,255.7022657751248,499.18707810850833,542.7390039640782,542.7400721314208,414.0783408249125,413.4758725773004,412.4363094927628,411.062494804361,409.48846890324114,407.86502651046317,406.34446913520406,405.06641446587184,404.14592384053736,403.6645674999292
24.995,2.7280607384,21496.6789154208,218.07422859036282,22801.494152149444,790131.5145603184,0,2771.7569539170568,32.585689949854554,-1230.9255296144904,1540.8314243025663,255.7021998805759,499.13069167270294,542.6696662151058,542.6736082685437,414.07013416471534,413.4686588733855,412.43079308785553,411.0591905685591,409.48765334581697,407.86672449907104,406.348471339237,405.072315613463,404.1531712029889,403.67251168463554
