Time (sec),Mach Number,Altitude (m),Altitude (ft)
192.44,2.652438206,18533.00373,60803.81802
192.45,2.652651106,18526.1015,60781.17289
192.46,2.652864005,18519.19926,60758.52777
192.47,2.653076904,18512.29703,60735.88264
192.48,2.653289803,18505.39479,60713.23751
192.49,2.653502703,18498.49256,60690.59239
192.5,2.653715602,18491.59033,60667.94726
192.51,2.653928501,18484.68809,60645.30213
192.52,2.6541414,18477.78586,60622.65701
192.53,2.6543543,18470.88362,60600.01188
192.54,2.654567199,18463.98139,60577.36676
192.55,2.654780098,18457.07915,60554.72163
192.56,2.654992997,18450.17692,60532.0765
192.57,2.655205897,18443.27468,60509.43138
192.58,2.655418796,18436.37245,60486.78625
192.59,2.655631695,18429.47021,60464.14112
192.6,2.655844595,18422.56798,60441.496
192.61,2.656057494,18415.66575,60418.85087
192.62,2.656270393,18408.76351,60396.20575
192.63,2.656483292,18401.86128,60373.56062
192.64,2.656696192,18394.95904,60350.91549
192.65,2.656909091,18386.75214,60323.98995
192.66,2.65712199,18378.48384,60296.86298
192.67,2.657334889,18370.21553,60269.736
192.68,2.657547789,18361.94723,60242.60903
192.69,2.657760688,18353.67893,60215.48205
192.7,2.657973587,18345.41063,60188.35508
192.71,2.658186486,18337.14233,60161.2281
192.72,2.658399386,18328.87402,60134.10113
192.73,2.658612285,18320.60572,60106.97416
192.74,2.658825184,18312.33742,60079.84718
192.75,2.659038083,18304.06912,60052.72021
192.76,2.659250983,18295.80082,60025.59323
192.77,2.659463882,18287.53252,59998.46626
192.78,2.659676781,18279.26421,59971.33928
192.79,2.65988968,18270.99591,59944.21231
192.8,2.66010258,18262.72761,59917.08534
192.81,2.660315479,18254.45931,59889.95836
192.82,2.660528378,18246.19101,59862.83139
192.83,2.660741277,18237.92271,59835.70441
192.84,2.660954177,18229.6544,59808.57744
192.85,2.661167076,18221.3861,59781.45047
192.86,2.661379975,18213.1178,59754.32349
192.87,2.661592874,18204.8495,59727.19652
192.88,2.661805774,18196.5812,59700.06954
192.89,2.662018673,18188.31289,59672.94257
192.9,2.662231572,18180.04459,59645.81559
192.91,2.662444471,18171.77629,59618.68862
192.92,2.662657371,18163.50799,59591.56165
192.93,2.66287027,18155.23969,59564.43467
192.94,2.663083169,18146.97139,59537.3077
192.95,2.663296068,18138.70308,59510.18072
192.96,2.663508968,18130.43478,59483.05375
192.97,2.663721867,18122.16648,59455.92677
192.98,2.663934766,18113.89818,59428.7998
192.99,2.664147665,18105.62988,59401.67283
193,2.664360565,18097.36158,59374.54585
193.01,2.664573464,18089.09327,59347.41888
193.02,2.664786363,18080.82497,59320.2919
193.03,2.664999262,18072.55667,59293.16493
193.04,2.665212162,18064.28837,59266.03795
193.05,2.665425061,18056.02007,59238.91098
193.06,2.66563796,18047.75177,59211.78401
193.07,2.665850859,18039.48346,59184.65703
193.08,2.666063759,18031.21516,59157.53006
193.09,2.666276658,18022.94686,59130.40308
193.1,2.666489557,18014.67856,59103.27611
193.11,2.666702456,18006.41026,59076.14914
193.12,2.666915356,17998.14195,59049.02216
193.13,2.667128255,17989.87365,59021.89519
193.14,2.667341154,17981.60535,58994.76821
193.15,2.667554054,17973.33705,58967.64124
193.16,2.667766953,17965.06875,58940.51426
193.17,2.667979852,17956.80045,58913.38729
193.18,2.668192751,17948.53214,58886.26032
193.19,2.668405651,17940.26384,58859.13334
193.2,2.66861855,17931.99554,58832.00637
193.21,2.668831449,17923.72724,58804.87939
193.22,2.669044348,17915.45894,58777.75242
193.23,2.669257248,17907.19064,58750.62544
193.24,2.669470147,17898.92233,58723.49847
193.25,2.669683046,17890.65403,58696.3715
193.26,2.669895945,17882.38573,58669.24452
193.27,2.670108845,17874.11743,58642.11755
193.28,2.670321744,17865.84913,58614.99057
193.29,2.670534643,17857.58082,58587.8636
193.3,2.670747542,17849.31252,58560.73662
193.31,2.670960442,17841.04422,58533.60965
193.32,2.671173341,17832.77592,58506.48268
193.33,2.67138624,17824.50762,58479.3557
193.34,2.671599139,17816.23932,58452.22873
193.35,2.671812039,17807.97101,58425.10175
193.36,2.672024938,17799.70271,58397.97478
193.37,2.672237837,17791.43441,58370.84781
193.38,2.672450736,17783.16611,58343.72083
193.39,2.672663636,17774.89781,58316.59386
193.4,2.672876535,17766.62951,58289.46688
193.41,2.673089434,17758.3612,58262.33991
193.42,2.673302333,17750.0929,58235.21293
193.43,2.673515233,17741.8246,58208.08596
193.44,2.673728132,17733.5563,58180.95899
193.45,2.673941031,17725.288,58153.83201
193.46,2.67415393,17717.0197,58126.70504
193.47,2.67436683,17708.75139,58099.57806
193.48,2.674579729,17700.48309,58072.45109
193.49,2.674792628,17692.21479,58045.32411
193.5,2.675005527,17683.94649,58018.19714
193.51,2.675218427,17675.67819,57991.07017
193.52,2.675431326,17667.40988,57963.94319
193.53,2.675644225,17659.14158,57936.81622
193.54,2.675857124,17650.87328,57909.68924
193.55,2.676070024,17642.60498,57882.56227
193.56,2.676282923,17634.33668,57855.43529
193.57,2.676495822,17626.06838,57828.30832
193.58,2.676708721,17617.80007,57801.18135
193.59,2.676921621,17609.53177,57774.05437
193.6,2.67713452,17601.26347,57746.9274
