t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0006,T_wall:y=0.0017,T_wall:y=0.0029,T_wall:y=0.0040,T_wall:y=0.0052,T_wall:y=0.0064,T_wall:y=0.0075,T_wall:y=0.0087,T_wall:y=0.0098,T_wall:y=0.0110,T_wall:y=0.0121
19.945,3.123283781921808,17148.85795731307,216.65,59035.02791693959,901285.9460754158,0,5162.506509784549,75.7076142047235,-3075.3558152980695,2087.1506944864796,271.2001262789615,582.5535297841994,639.3298855660763,639.3318660805406,514.3634730241959,513.9889578818694,513.4878847184129,512.9913717859987,512.6294245911985,512.4971619098749,512.6294245911985,512.9913717859987,513.4878847184129,513.9889578818694,514.3634730241959
19.95,3.122812479052095,17153.462567652037,216.65,58974.60615042155,900499.374001261,0,5152.07062514387,75.67081295009395,-3075.2702576797637,2076.800367464106,271.1915970398984,582.4453163862689,639.2023305780868,639.2048112119857,514.3600081374764,513.987023397516,513.4879544231659,512.9934286711458,512.632935400656,512.5012052741004,512.632935400656,512.9934286711458,513.4879544231659,513.987023397516,514.3600081374764
19.955000000000002,3.1223411761823816,17158.067177991004,216.65,58914.243602604205,899713.4688313274,0,5141.7739200445,75.6340243430147,-3075.1850027041683,2066.588917340332,271.18277317365585,582.3388420433392,639.0747948395707,639.0798437674994,514.3565554374385,513.9850961551615,513.4880238679347,512.9954774052841,512.6364321266525,512.5052323577479,512.6364321266525,512.9954774052841,513.4880238679347,513.9850961551615,514.3565554374385
19.96,3.1218698733126686,17162.671788329968,216.65,58853.94021743657,898928.2300115423,0,5131.347500544608,75.59725708850162,-3075.100052199454,2056.247448345154,271.17426490452607,582.2305446592686,638.947278350528,638.9526882346883,514.3531149988598,513.9831761157166,513.4880930467725,512.9975180183509,512.6399148262839,512.5092432279849,512.6399148262839,512.9975180183509,513.4880930467725,513.9831761157166,514.3531149988598
19.965,3.1213985704429557,17167.276398668935,216.65,58793.69593891908,898143.6569882844,0,5120.307956592592,75.56052691260355,-3075.015400762499,2045.2925558300926,271.1671723990312,582.1140096676615,638.819781110959,638.8156451678624,514.3496866036502,513.981263242339,513.4881619537748,512.9995505401505,512.6433835563848,512.5132379516709,512.6433835563848,512.9995505401505,513.4881619537748,513.981263242339,514.3496866036502
19.97,3.1209272675732427,17171.8810090079,216.65,58733.51071110399,897359.7492083893,0,5109.9227101614015,75.52379263561888,-3074.9310301367714,2034.99168002463,271.1586145833992,582.0060431001701,638.692303120863,638.688886778371,514.3462695131186,513.9793574958891,513.4882305831097,513.0015750003543,512.6468383735303,512.517216595359,512.6468383735303,513.0015750003543,513.4882305831097,513.9793574958891,514.3462695131186
19.975,3.1204559647035297,17176.485619346866,216.65,58673.38447809477,896576.5061191417,0,5099.549889917932,75.48707508483155,-3074.8469562116397,2024.7029337062922,271.1500498206353,581.8981363725252,638.5648443802406,638.5622002826144,514.3428643714957,513.9774588270434,513.488298928979,513.0035914285022,512.6502793340362,512.521179225297,512.6502793340362,513.0035914285022,513.488298928979,513.9774588270434,514.3428643714957
19.98,3.1199846618338167,17181.090229685833,216.65,58613.31718404653,895793.9271682807,0,5089.189929061189,75.45037423838687,-3074.7631774553606,2014.4267516058285,271.1414771008425,581.790295323863,638.4374048890917,638.4355926903231,514.3394711174542,513.975567197745,513.4883669854593,513.0055998540034,512.6537064939613,512.5251259074296,512.6537064939613,513.0055998540034,513.4883669854593,513.975567197745,514.3394711174542
19.985,3.1195133589641038,17185.694840024797,216.65,58553.30877316583,895012.0118039986,0,5078.843380110384,75.41369007045597,-3074.6796923567713,2004.1636877536125,271.1328951383972,581.6825273912,638.3099846474161,638.3090729293924,514.336089690493,513.9736825700725,513.488434746676,513.0076003061343,512.6571199091079,512.5290567073988,512.6571199091079,513.0076003061343,513.488434746676,513.9736825700725,514.336089690493
19.990000000000002,3.1190420560943903,17190.299450363767,216.65,58493.359189710296,894230.7594749347,0,5068.369730614014,75.37702717070378,-3074.5964994282217,1993.7732311857922,271.12462478874903,581.572964451095,638.1825836552135,638.1803986192608,514.3327200310564,513.971804906249,513.4885022068022,513.0095928140396,512.6605196350233,512.5329716905461,512.6605196350233,513.0095928140396,513.4885022068022,513.971804906249,514.3327200310564
19.995,3.1185707532246774,17194.90406070273,216.65,58433.4683779893,893450.1696301863,0,5058.009249526995,75.34037767827131,-3074.5135934347045,1983.4956560922901,271.1161176986556,581.4647998615714,638.0552019124848,638.0534028552023,514.3293619277931,513.9699341686531,513.488569360057,513.0115774067326,512.6639057270012,512.5368709219134,512.6639057270012,513.0115774067326,513.488569360057,513.9699341686531,514.3293619277931
20.0,3.1180994503549644,17199.508671041694,216.65,58373.63628236314,892670.241719296,0,5047.657875343859,75.30374498569351,-3074.4309756294588,1973.2268997144001,271.1076112901781,581.3566508448059,637.9278394192293,637.9264258453678,514.3260154321471,513.968070317495,513.4886362007047,513.013554113097,512.6672782400822,512.5407544662446,512.6672782400822,513.013554113097,513.4886362007047,513.968070317495,514.3260154321471
20.005,3.1176327856,17204.1005974704,216.65,58314.152360826905,891894.0763290683,0,5037.510728951201,75.26729345048257,-3074.3486444498462,1963.1620845013545,271.09895162057455,581.2509636442977,637.8017492727946,637.8023760091638,514.3226804815012,513.9662133148994,513.4887027230183,513.0155229618867,512.6706372290555,512.5446223879871,512.6706372290555,513.0155229618867,513.4887027230183,513.9662133148994,514.3226804815012
20.01,3.1171663856,17208.6917998704,216.65,58254.743015391,891118.7436412552,0,5027.191814126479,75.23087423546087,-3074.266603557915,1952.9252105685637,271.0907229924734,581.1428770259591,637.6757495180462,637.6754444676908,514.3193572248712,513.9643631231045,513.4887689213061,513.017483981727,512.6739827484602,512.5484747512929,512.6739827484602,513.017483981727,513.4887689213061,513.9643631231045,514.3193572248712
20.015,3.1166999856,17213.2830022704,216.65,58195.39164978347,890344.0659495261,0,5017.448892498966,75.19445298301699,-3074.1848464955933,1943.264046003373,271.08119505189745,581.0423622166445,637.5497686143574,637.5576019974546,514.3160454013313,513.9625197076937,513.4888347899114,513.0194372011141,512.6773148525859,512.5523116200203,512.6773148525859,513.0194372011141,513.4888347899114,513.9625197076937,514.3160454013313
20.02,3.1162335856,17217.8742046704,216.65,58136.09820934264,889570.042711571,0,5007.147358485643,75.1580670178973,-3074.1033868761738,1933.0439716094693,271.0729683744933,580.9343014006988,637.4238065617286,637.430701573064,514.3127455630095,513.9606830312275,513.4889003232594,513.021382648417,512.6806335954747,512.5561330577348,512.6806335954747,513.021382648417,513.4889003232594,513.9606830312275,514.3127455630095
20.025000000000002,3.1157671855999998,17222.465407070402,216.65,58076.86263945721,888796.6733855249,0,4996.482726068286,75.12170995421377,-3074.0222077655167,1922.4605183027693,271.0655972289771,580.8212913413813,637.2978633601592,637.2978601522904,514.3094570245958,513.9588530657655,513.4889655158072,513.0233203518779,512.6839390309211,512.559939127711,512.6839390309211,513.0233203518779,513.4889655158072,513.9588530657655,514.3094570245958
20.03,3.1153007855999997,17227.0566094704,216.65,58017.68488556598,888023.9574299662,0,4986.328872396371,75.08535294941791,-3073.941297704556,1912.3875746918147,271.0570749311339,580.7149884514569,637.1719390096496,637.173069987995,514.306179322525,513.9570297736614,513.4890303621861,513.0252503396135,512.6872312124747,512.5637298929336,512.6872312124747,513.0252503396135,513.4890303621861,513.9570297736614,514.306179322525
20.035,3.1148343856,17231.647811870404,216.65,57958.56489315758,887251.8943039114,0,4976.184719515784,75.04901251325775,-3073.860668750629,1902.3240507651553,271.0485513543888,580.6087116882265,637.0460335101999,637.0483112543602,514.3029129458818,513.9552131112519,513.4890948570458,513.0271726396171,512.6905101934401,512.5675054160988,512.6905101934401,513.0271726396171,513.4890948570458,513.9552131112519,514.3029129458818
20.04,3.1143679856,17236.239014270403,216.65,57899.50260777092,886480.4834668227,0,4966.050442560433,75.01268863266345,-3073.780319367772,1892.2701231926612,271.040026087712,580.5024634261414,636.9201468618096,636.92358680183,514.2996578330884,513.9534030436025,513.4891589949599,513.0290872797594,512.6937760268787,512.5712657596159,512.6937760268787,513.0290872797594,513.4891589949599,513.9534030436025,514.2996578330884
20.045,3.1139015856,17240.830216670405,216.65,57840.49797499451,885709.7243785982,0,4955.926232224145,74.97638129401822,-3073.7002480349624,1882.2259841891823,271.03149868275557,580.3962462528913,636.7942790644789,636.7988997368979,514.2964139231661,513.9515995358228,513.4892227705601,513.0309942877872,512.6970287656097,512.5750109856083,512.6970287656097,513.0309942877872,513.4892227705601,513.9515995358228,514.2964139231661
20.05,3.1134351855999998,17245.421419070404,216.65,57781.550940467096,884939.6164995815,0,4945.482467724276,74.9401014405344,-3073.620453246326,1871.8620144779497,271.02372937508113,580.285652111344,636.6684301182081,636.668958485622,514.2931811557428,513.9498025530745,513.489286178533,513.0328936913241,512.7002684622113,512.5787411559148,512.7002684622113,513.0328936913241,513.489286178533,513.9498025530745,514.2931811557428
20.055,3.1129687856,17250.012621470403,216.65,57722.6614498772,884170.1592905553,0,4935.484826250776,74.90382363917917,-3073.540924697344,1861.9439015534317,271.01495265958937,580.1809188335334,636.5426000229969,636.5460528502266,514.2899591139654,513.9480120605807,513.4893492136172,513.0347855178721,512.7034951690217,512.5824563320914,512.7034951690217,513.0347855178721,513.4893492136172,513.9480120605807,514.2899591139654
20.06,3.1125023856,17254.603823870402,216.65,57663.829448962926,883401.3522127391,0,4925.290284969059,74.86756924140481,-3073.461672689622,1851.828612279437,271.00665149297595,580.0734477824554,636.4167887788453,636.4198607501371,514.2867482158135,513.9462280181751,513.4894118706011,513.0366697948118,512.7067089381407,512.5861565754121,512.7067089381407,513.0366697948118,513.4894118706011,513.9462280181751,514.2867482158135
20.065,3.1120359856,17259.195026270405,216.65,57605.054883512355,882633.1947277943,0,4915.104315398322,74.83133141524534,-3073.382690168009,1841.7216252303128,270.9983520057659,579.9659865670658,636.2909963857534,636.2936805041278,514.2835481760662,513.944450393229,513.489474144237,513.0385465494035,512.7099098214301,512.5898419468705,512.7099098214301,513.0385465494035,513.489474144237,513.944450393229,514.2835481760662
20.07,3.1115695856,17263.786228670404,216.65,57546.33769936337,881865.6862978237,0,4904.92696014202,74.79511015215994,-3073.3039756639464,1831.6229844780737,270.99005409795654,579.8585357733762,636.1652228437212,636.1675128153979,514.2803589358309,513.9426791496708,513.4895360293553,513.0404158087865,512.7130978705155,512.593512507181,512.7130978705155,513.0404158087865,513.4895360293553,513.9426791496708,514.2803589358309
20.075,3.1111031855999998,17268.377431070403,216.65,57487.67784240334,881098.8263853653,0,4894.75826407486,74.75890544352447,-3073.2255277188165,1821.5327363560432,270.98175766386913,579.7510960194516,636.0394681527487,636.0413584256443,514.2771804366113,513.9409142515528,513.4895975208084,513.0422775999808,512.7162731367871,512.5971683167802,512.7162731367871,513.0422775999808,513.4895975208084,513.9409142515528,514.2771804366113
20.080000000000002,3.1106367855999997,17272.968633470406,216.65,57429.075258569326,880332.6144533966,0,4884.598274445746,74.72271728062773,-3073.147344883903,1811.4509295618432,270.97346259188674,579.6436679568644,635.9137323128357,635.9152181168082,514.2740126203058,513.9391556630534,513.4896586134691,513.044131949887,512.7194356714007,512.6008094358282,512.7194356714007,513.044131949887,513.4896586134691,513.9391556630534,514.2740126203058
20.085,3.1101703855999996,17277.559835870405,216.65,57370.52989384809,879567.0499653352,0,4874.447040991124,74.68654565466717,-3073.069425720355,1801.3776152707687,270.96516876416837,579.5362522722926,635.7880153239826,635.7890927129954,514.2708554292064,513.9374033484794,513.4897193022309,513.0459788852869,512.7225855252791,512.6044359242096,512.7225855252791,513.0459788852869,513.4897193022309,513.9374033484794,514.2708554292064
20.09,3.1097039856,17282.151038270404,216.65,57312.041694275824,878802.1323850346,0,4864.304616058978,74.65039055674393,-3072.991768799148,1791.3128472598305,270.95687605633594,579.4288496892651,635.6623171861891,635.6629830825727,514.267708805997,513.9356572722688,513.489779582007,513.0478184328441,512.7257227491132,512.6080478415354,512.7257227491132,513.0478184328441,513.489779582007,513.9356572722688,514.267708805997
20.095,3.1092375856,17286.742240670403,216.65,57253.6106059382,878037.8611767855,0,4854.171054746616,74.61425197785789,-3072.9143727010487,1781.2566820455677,270.948584337128,579.3214609700977,635.5366378994553,635.5368901404933,514.2645726937519,513.933917398993,513.4898394477303,513.0496506191039,512.7288473933627,512.6116452471435,512.7288473933627,513.0496506191039,513.4898394477303,513.933917398993,514.2645726937519
20.1,3.1087711855999998,17291.333443070405,216.65,57195.236574970426,877274.2358053168,0,4844.046415052789,74.57812990890184,-3072.8372360165963,1771.2091790361924,270.94029346801847,579.2140869180276,635.4109774637811,635.4108148508616,514.2614470359355,513.9321836933585,513.4898988943527,513.051475470494,512.7319595082578,512.6152282001008,512.7319595082578,513.051475470494,513.4898988943527,513.9321836933585,514.2614470359355
20.105,3.1083093736999996,17295.911670134406,216.65,57137.2044973052,876514.3332156454,0,4834.02030990835,74.54219138611579,-3072.7603573460806,1761.2599525622695,270.9320848524006,579.107784415497,635.2865717568134,635.2859981877386,514.258331776401,513.9304561202099,513.4899579168448,513.053293013325,512.7350591437996,512.6187967592036,512.7350591437996,513.053293013325,513.4899579168448,513.9304561202099,514.258331776401
20.11,3.1078478237,17300.489156534404,216.65,57079.24509032042,875755.2459610828,0,4824.008207789124,74.5062787435211,-3072.683737692144,1751.32447009698,270.9238814318638,579.001558260788,635.1622550683447,635.1612716359559,514.255226956346,513.9287346445311,513.4900165101959,513.0551032737901,512.7381463497619,512.6223509829797,512.7381463497619,513.0551032737901,513.4900165101959,513.9287346445311,514.255226956346
20.115000000000002,3.1073862736999995,17305.066642934406,216.65,57021.34202029705,874996.7977021412,0,4814.005950794519,74.47038240223632,-3072.607375770184,1741.398575024335,270.9156763121558,578.8953610871843,635.0379568409173,635.0365799197203,514.2521325242817,513.9270192329296,513.4900746694137,513.0569062779666,512.7412211756915,512.6258909296891,512.7412211756915,513.0569062779666,513.4900746694137,513.9270192329296,514.2521325242817
