Time (sec),Mach Number,Altitude (ft)
0.0,0.0,2000.2201245666392
0.0,0.0,2000.2071091228559
0.0,0.0,2000.2297699207784
0.0,0.0,2000.2399166102082
0.0,0.0,2000.2155212156201
0.0,0.0,2000.2199215842322
0.0,0.0,2000.2171178571768
0.0,0.0,2000.2372687663487
0.0,0.0,2000.2130659359095
0.0,0.0,2000.1948541251388
0.0,0.0,2000.19559212854
0.0,0.0,2000.2168596145889
0.0,0.0,2000.2046474619613
0.0,0.0,2000.190237707887
0.0,0.0,2000.2134786291822
0.0,0.0,2000.2104389285669
0.0,0.0,2000.2003206723011
0.0,0.0,2000.1691307932504
0.0,0.0,2000.162050501224
